,seed_route,total_score,dist_to_route_2,route_2_coords,route_2_id,seed_coords,time_to_route_2,total_trip_length,route_3_id,route_3_coords,dist_to_route_3,time_to_route_3,route_4_id,route_4_coords,dist_to_route_4,time_to_route_4,route_5_id,route_5_coords,dist_to_route_5,time_to_route_5,route_6_id,route_6_coords,dist_to_route_6,time_to_route_6,seed_route_score,route_2_score,route_3_score,route_4_score,route_5_score,route_6_score
0,105717322,12.747646541451736,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,2.581666666666667,,,,,,,,,,,,,,,,,4,2.787479874785069,,,,
1,105717322,14.561666847310647,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,1.5794444444444444,,,,,,,,,,,,,,,,,4,3.4990557361995345,,,,
2,105717322,13.465235167378859,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,1.9691666666666667,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,
3,105717322,13.007207389601081,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,2.3855555555555554,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,
4,105717322,13.184243973459543,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,2.855833333333333,,,,,,,,,,,,,,,,,4,3.525660640126208,,,,
5,105717322,13.703568500712192,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,1.7525,,,,,,,,,,,,,,,,,4,2.8313185007121917,,,,
6,105717322,12.904376896196718,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.584722222222222,2.584722222222222,,,,,,,,,,,,,,,,,4,2.947571340641162,,,,
7,105717322,13.838313388762382,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,4.771111111111112,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,,,,,4,2.787479874785069,3.4990557361995345,,,
8,105717322,12.924603931052815,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,4.994722222222222,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,
9,105717322,12.280187264386148,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,5.580555555555556,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,,,,,4,2.787479874785069,2.8313185007121917,,,
10,105717322,14.908368944317937,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,3.7983333333333333,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,,,,,4,3.4990557361995345,2.787479874785069,,,
11,105717322,15.62595757024506,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,3.185833333333333,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,
12,105717322,15.25684645913395,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,3.5213888888888887,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,,,,,4,3.4990557361995345,2.8313185007121917,,,
13,105717322,13.559242819941705,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,4.417777777777777,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,
14,105717322,15.181068681356171,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,3.5902777777777777,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,
15,105717322,13.626609223646604,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,4.39638888888889,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,
16,105717322,12.46993726438615,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,5.408055555555555,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,
17,105717322,14.36920757024506,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,4.328333333333333,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,
18,105717322,13.187525890313271,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,4.795555555555556,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,
19,105717322,14.568918292689055,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,4.13111111111111,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,,,,,,,,,,,,,4,3.525660640126208,2.787479874785069,,,
20,105717322,13.972410820770188,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,5.320277777777777,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.464444444444444,,,,,,,,,,,,,4,3.525660640126208,3.4990557361995345,,,
21,105717322,13.058395807505066,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,5.5441666666666665,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6883333333333335,,,,,,,,,,,,,4,3.525660640126208,2.8313185007121917,,,
22,105717322,12.4139791408384,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,6.129999999999999,105718600.0,"(38.305, -109.866)",106.57101669007172,3.2741666666666664,,,,,,,,,,,,,4,3.525660640126208,2.8313185007121917,,,
23,105717322,14.03865948660837,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9819444444444443,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2294444444444443,,,,,,,,,,,,,4,2.8313185007121917,2.787479874785069,,,
24,105717322,15.660485348022839,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.1544444444444446,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4019444444444444,,,,,,,,,,,,,4,2.8313185007121917,3.4990557361995345,,,
25,105717322,15.196553668091049,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,2.9691666666666667,105718300.0,"(38.4951, -109.6202)",3.9506878596194714,1.2166666666666668,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,
26,105717322,14.106025890313273,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,3.9605555555555556,105718600.0,"(38.305, -109.866)",49.837200342997754,2.2080555555555557,,,,,,,,,,,,,4,2.8313185007121917,2.8313185007121917,,,
27,105717322,14.588495659870675,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.584722222222222,3.5877777777777777,105717400.0,"(38.0363, -109.5455)",0.12676003827656057,1.0030555555555556,,,,,,,,,,,,,4,2.947571340641162,2.787479874785069,,,
28,105717322,13.991682632396252,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.584722222222222,4.777222222222222,105718000.0,"(38.6192, -109.618)",62.20500329327551,2.1925,,,,,,,,,,,,,4,2.947571340641162,3.4990557361995345,,,
29,105717322,13.077973174686687,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.584722222222222,5.0008333333333335,105718300.0,"(38.4951, -109.6202)",65.26153578485591,2.4161111111111113,,,,,,,,,,,,,4,2.947571340641162,2.8313185007121917,,,
30,105717322,12.437223174686686,78.6291274684032,"(38.0398, -109.5436)",105886700.0,"(38.6571, -109.3678)",2.584722222222222,5.583333333333333,105718600.0,"(38.305, -109.866)",100.60024606360372,2.998611111111111,,,,,,,,,,,,,4,2.947571340641162,2.8313185007121917,,,
31,105717322,14.185015485769672,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,6.99,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,4,2.787479874785069,3.4990557361995345,2.787479874785069,,
32,105717322,14.902604111696794,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,6.3775,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,4,2.787479874785069,3.4990557361995345,2.8313185007121917,,
33,105717322,14.533493000585684,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,6.713055555555556,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,4,2.787479874785069,3.4990557361995345,2.8313185007121917,,
34,105717322,13.018611583615662,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,7.443333333333333,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,4,2.787479874785069,2.8313185007121917,2.787479874785069,,
35,105717322,14.640437445030127,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,6.615833333333333,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,,,,,,,,,4,2.787479874785069,2.8313185007121917,3.4990557361995345,,
36,105717322,13.085977987320563,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,7.421944444444445,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,,,,,,,,,4,2.787479874785069,2.8313185007121917,2.8313185007121917,,
37,105717322,13.642187445030126,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,7.523333333333333,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,,,,,,,,,4,2.787479874785069,2.8313185007121917,3.4990557361995345,,
38,105717322,12.46050576509834,78.50236743012664,"(38.0363, -109.5455)",105717400.0,"(38.6571, -109.3678)",2.581666666666667,7.990555555555556,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,,,,,,,,,4,2.787479874785069,2.8313185007121917,2.8313185007121917,,
39,105717322,15.999035791628582,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,5.987777777777778,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,4,3.4990557361995345,2.787479874785069,3.4990557361995345,,
40,105717322,15.085326333919017,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,6.211388888888889,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,4,3.4990557361995345,2.787479874785069,2.8313185007121917,,
41,105717322,14.44090966725235,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,6.7972222222222225,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,4,3.4990557361995345,2.787479874785069,2.8313185007121917,,
42,105717322,15.719965222807907,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,5.634444444444444,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,4,3.4990557361995345,2.8313185007121917,2.787479874785069,,
43,105717322,17.341791084222372,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,4.806944444444444,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,,,,,,,,,4,3.4990557361995345,2.8313185007121917,3.4990557361995345,,
44,105717322,15.787331626512806,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,5.6130555555555555,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,,,,,,,,,4,3.4990557361995345,2.8313185007121917,2.8313185007121917,,
45,105717322,14.719576333919019,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,6.543888888888889,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,,,,,,,,,4,3.4990557361995345,2.8313185007121917,2.787479874785069,,
46,105717322,16.618846639777928,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,5.464166666666666,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,,,,,,,,,4,3.4990557361995345,2.8313185007121917,3.4990557361995345,,
47,105717322,15.43716495984614,23.817216995787096,"(38.6192, -109.618)",105718000.0,"(38.6571, -109.3678)",1.5794444444444444,5.931388888888889,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,,,,,,,,,4,3.4990557361995345,2.8313185007121917,2.8313185007121917,,
48,105717322,14.649909667252349,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,6.607222222222222,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,4,2.8313185007121917,2.787479874785069,3.4990557361995345,,
49,105717322,13.736200209542785,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,6.830833333333333,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,4,2.8313185007121917,2.787479874785069,2.8313185007121917,,
50,105717322,13.091783542876119,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,7.416666666666666,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,4,2.8313185007121917,2.787479874785069,2.8313185007121917,,
51,105717322,15.527770778363463,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,5.809166666666666,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.787479874785069,,
52,105717322,16.245359404290586,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,5.196666666666666,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
53,105717322,15.876248293179474,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,5.532222222222222,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
54,105717322,13.089339098431672,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,7.4188888888888895,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,,,,,,,,,4,2.8313185007121917,2.8313185007121917,2.787479874785069,,
55,105717322,14.988609404290582,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,6.339166666666667,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,,,,,,,,,4,2.8313185007121917,2.8313185007121917,3.4990557361995345,,
56,105717322,13.806927724358795,31.816769607416706,"(38.4951, -109.6202)",105718300.0,"(38.6571, -109.3678)",1.9691666666666667,6.80638888888889,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,,,,,,,,,4,2.8313185007121917,2.8313185007121917,2.8313185007121917,,
57,105717322,13.560604111696794,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,7.5975,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,4,2.8313185007121917,2.787479874785069,3.4990557361995345,,
58,105717322,12.64689465398723,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,7.821111111111111,105717400.0,"(38.0363, -109.5455)",100.53997290814868,3.0225,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,4,2.8313185007121917,2.787479874785069,2.8313185007121917,,
59,105717322,14.715909667252351,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,6.5472222222222225,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.787479874785069,,
60,105717322,15.433498293179474,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,5.934722222222222,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
61,105717322,15.064387182068362,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,6.270277777777777,105718000.0,"(38.6192, -109.618)",41.705916711198384,1.9427777777777777,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
62,105717322,13.281533542876119,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,7.244166666666667,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,4,2.8313185007121917,2.8313185007121917,2.787479874785069,,
63,105717322,14.903359404290583,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,6.416666666666666,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,,,,,,,,,4,2.8313185007121917,2.8313185007121917,3.4990557361995345,,
64,105717322,13.348899946581017,62.2124597661153,"(38.305, -109.866)",105718600.0,"(38.6571, -109.3678)",2.3855555555555554,7.222777777777778,105718300.0,"(38.4951, -109.6202)",53.854375085438754,2.41,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,,,,,,,,,4,2.8313185007121917,2.8313185007121917,2.8313185007121917,,
65,105717322,15.659585139999702,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,6.320555555555555,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,4,3.525660640126208,2.787479874785069,3.4990557361995345,,
66,105717322,14.745875682290137,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,6.544166666666666,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,4,3.525660640126208,2.787479874785069,2.8313185007121917,,
67,105717322,14.101459015623469,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.129999999999999,105717400.0,"(38.0363, -109.5455)",6.097530664744554,1.2752777777777777,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,4,3.525660640126208,2.787479874785069,2.8313185007121917,,
68,105717322,14.319112917777478,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.539166666666667,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.464444444444444,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,4,3.525660640126208,3.4990557361995345,2.787479874785069,,
69,105717322,15.0367015437046,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,6.926666666666666,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.464444444444444,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,4,3.525660640126208,3.4990557361995345,2.8313185007121917,,
70,105717322,14.667590432593489,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.2622222222222215,105718000.0,"(38.6192, -109.618)",68.1757739197435,2.464444444444444,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,4,3.525660640126208,3.4990557361995345,2.8313185007121917,,
71,105717322,13.152403460067912,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.9927777777777775,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6883333333333335,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,4,3.525660640126208,2.8313185007121917,2.787479874785069,,
72,105717322,14.774229321482379,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.165277777777778,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6883333333333335,105718000.0,"(38.6192, -109.618)",15.392645432289013,1.621111111111111,,,,,,,,,4,3.525660640126208,2.8313185007121917,3.4990557361995345,,
73,105717322,13.219769863772813,84.5998980948712,"(38.0368, -109.5774)",105800700.0,"(38.6571, -109.3678)",2.855833333333333,7.971388888888889,105718300.0,"(38.4951, -109.6202)",71.2323064113239,2.6883333333333335,105718600.0,"(38.305, -109.866)",53.787888202617225,2.4272222222222224,,,,,,,,,4,3.525660640126208,2.8313185007121917,2.8313185007121917,,
74,105717322,15.129326333919016,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,6.171388888888889,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2294444444444443,105718000.0,"(38.6192, -109.618)",62.078243254998945,2.1894444444444447,,,,,,,,,4,2.8313185007121917,2.787479874785069,3.4990557361995345,,
75,105717322,14.215616876209452,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,6.395,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2294444444444443,105718300.0,"(38.4951, -109.6202)",65.13477574657935,2.4130555555555553,,,,,,,,,4,2.8313185007121917,2.787479874785069,2.8313185007121917,,
76,105717322,13.571200209542784,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,6.980833333333333,105717400.0,"(38.0363, -109.5455)",61.18408788695987,2.2294444444444443,105718600.0,"(38.305, -109.866)",100.47348602532716,2.9988888888888887,,,,,,,,,4,2.8313185007121917,2.787479874785069,2.8313185007121917,,
77,105717322,16.00718744503013,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,5.373333333333333,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4019444444444444,105717400.0,"(38.0363, -109.5455)",62.076379136789,2.218888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.787479874785069,,
78,105717322,16.72477607095725,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,4.760833333333333,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4019444444444444,105718300.0,"(38.4951, -109.6202)",15.390781314079064,1.6063888888888889,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
79,105717322,16.35566495984614,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,5.096388888888889,105718000.0,"(38.6192, -109.618)",11.441957572669542,1.4019444444444444,105718600.0,"(38.305, -109.866)",41.619545900804056,1.9419444444444445,,,,,,,,,4,2.8313185007121917,3.4990557361995345,2.8313185007121917,,
80,105717322,15.290561320653897,27.866081747797235,"(38.5232, -109.6024)",105884200.0,"(38.6571, -109.3678)",1.7525,5.417777777777777,105718300.0,"(38.4951, -109.6202)",3.9506878596194714,1.2166666666666668,105717400.0,"(38.0363, -109.5455)",65.13477574657935,2.448611111111111,,,,,,,,,4,2.8313185007121917,2.8313185007121917,2.787479874785069,,
